"date","geo_level","category_id","subcategory_id","formal_care_time","formal_care_time_proportion","care_flag","informal_care_time","informal_care_time_proportion"
2003-01-01,"state09","gender_parent","Fathers",19355057.3142857,0.172958705353277,NA,NA,NA
2003-01-01,"state09","gender_parent","Mothers",33399989.9142857,0.369076202503956,NA,NA,NA
2003-01-01,"state09","gender_parent","Non-Fathers",18734307.4285714,0.138477176362066,NA,NA,NA
2003-01-01,"state09","gender_parent","Non-Mothers",41556172.7142857,0.350100378998369,NA,NA,NA
2003-01-01,"state09","gender_parent","Other",10777006.9714286,0.214300328512229,NA,NA,NA
2003-01-01,"state10","gender_parent","Fathers",2466717.51428571,0.101568350332189,NA,NA,NA
2003-01-01,"state10","gender_parent","Mothers",8133348,0.364193116132302,NA,NA,NA
2003-01-01,"state10","gender_parent","Non-Fathers",5102079.85714286,0.1676045556103,NA,NA,NA
2003-01-01,"state10","gender_parent","Non-Mothers",7670674.54285714,0.322924131112118,NA,NA,NA
2003-01-01,"state10","gender_parent","Other",1714219.02857143,0.190287599973264,NA,NA,NA
2003-01-01,"state11","gender_parent","Fathers",2030681.05714286,0.24925351078131,NA,NA,NA
2003-01-01,"state11","gender_parent","Mothers",3949015.8,0.38326461717263,NA,NA,NA
2003-01-01,"state11","gender_parent","Non-Fathers",9490656.77142857,0.234836930262271,NA,NA,NA
2003-01-01,"state11","gender_parent","Non-Mothers",8475532.11428571,0.238184352880145,NA,NA,NA
2003-01-01,"state11","gender_parent","Other",2223733.71428571,0.415924269974315,NA,NA,NA
2003-01-01,"state12","gender_parent","Fathers",74281019.8285714,0.151716773642937,NA,NA,NA
2003-01-01,"state12","gender_parent","Mothers",135977123.4,0.347474521099092,NA,NA,NA
2003-01-01,"state12","gender_parent","Non-Fathers",145637355.857143,0.188172832527554,NA,NA,NA
2003-01-01,"state12","gender_parent","Non-Mothers",198757259.142857,0.352895805013176,NA,NA,NA
2003-01-01,"state12","gender_parent","Other",53040566.7428571,0.296543875803385,NA,NA,NA
2003-01-01,"state13","gender_parent","Fathers",23423494.2,0.0897606755090755,NA,NA,NA
2003-01-01,"state13","gender_parent","Mothers",71691471.6,0.312576894140752,NA,NA,NA
2003-01-01,"state13","gender_parent","Non-Fathers",50842403.0571429,0.128054352917268,NA,NA,NA
2003-01-01,"state13","gender_parent","Non-Mothers",122049965.914286,0.382145729697796,NA,NA,NA
2003-01-01,"state13","gender_parent","Other",27232840.4571429,0.288631413763496,NA,NA,NA
2003-01-01,"state15","gender_parent","Fathers",5587075.11428571,0.164812469349345,NA,NA,NA
2003-01-01,"state15","gender_parent","Mothers",9842424.51428572,0.292842228268474,NA,NA,NA
2003-01-01,"state15","gender_parent","Non-Fathers",12707417.9142857,0.251315103895924,NA,NA,NA
2003-01-01,"state15","gender_parent","Non-Mothers",13598083.2857143,0.360562099969234,NA,NA,NA
2003-01-01,"state15","gender_parent","Other",6194495.14285714,0.316525250141572,NA,NA,NA
2003-01-01,"state16","gender_parent","Fathers",5098316.82857143,0.108654178322441,NA,NA,NA
2003-01-01,"state16","gender_parent","Mothers",12368379.4285714,0.407689279304381,NA,NA,NA
2003-01-01,"state16","gender_parent","Non-Fathers",9036350.05714286,0.17037773361833,NA,NA,NA
2003-01-01,"state16","gender_parent","Non-Mothers",15252919.0285714,0.3444610986532,NA,NA,NA
2003-01-01,"state16","gender_parent","Other",3441334.8,0.271905075006432,NA,NA,NA
2003-01-01,"state17","gender_parent","Fathers",41720080.8857143,0.104756137296628,NA,NA,NA
2003-01-01,"state17","gender_parent","Mothers",111617447.142857,0.356639337657516,NA,NA,NA
2003-01-01,"state17","gender_parent","Non-Fathers",99742884,0.179346239814476,NA,NA,NA
2003-01-01,"state17","gender_parent","Non-Mothers",127193119.971429,0.318228321693653,NA,NA,NA
2003-01-01,"state17","gender_parent","Other",36160304.7428571,0.261363937824392,NA,NA,NA
2003-01-01,"state18","gender_parent","Fathers",22019164.1142857,0.101168810101753,NA,NA,NA
2003-01-01,"state18","gender_parent","Mothers",52745096.5714286,0.301652874197491,NA,NA,NA
2003-01-01,"state18","gender_parent","Non-Fathers",41190111.1714286,0.156060820039846,NA,NA,NA
2003-01-01,"state18","gender_parent","Non-Mothers",64824834.1714286,0.333776910908137,NA,NA,NA
2003-01-01,"state18","gender_parent","Other",17135769.6,0.246727597947323,NA,NA,NA
2003-01-01,"state19","gender_parent","Fathers",11902945.3714286,0.111261135821472,NA,NA,NA
2003-01-01,"state19","gender_parent","Mothers",34152327.3428571,0.381654995872717,NA,NA,NA
2003-01-01,"state19","gender_parent","Non-Fathers",16919943.3428571,0.137785337445344,NA,NA,NA
2003-01-01,"state19","gender_parent","Non-Mothers",35844690.2571429,0.361816158728123,NA,NA,NA
2003-01-01,"state19","gender_parent","Other",5779270.28571429,0.211532017218655,NA,NA,NA
2003-01-01,"state20","gender_parent","Fathers",16084174.8857143,0.167252456723556,NA,NA,NA
2003-01-01,"state20","gender_parent","Mothers",31402640.9142857,0.409839353426779,NA,NA,NA
2003-01-01,"state20","gender_parent","Non-Fathers",28091273.1428571,0.249347892625323,NA,NA,NA
2003-01-01,"state20","gender_parent","Non-Mothers",33279650.5714286,0.378233385694756,NA,NA,NA
2003-01-01,"state20","gender_parent","Other",8597071.62857143,0.272197971208397,NA,NA,NA
2003-01-01,"state21","gender_parent","Fathers",18001752.7714286,0.138161538738857,NA,NA,NA
2003-01-01,"state21","gender_parent","Mothers",46029987.3428571,0.446160655004045,NA,NA,NA
2003-01-01,"state21","gender_parent","Non-Fathers",27595635.0857143,0.180243255002034,NA,NA,NA
2003-01-01,"state21","gender_parent","Non-Mothers",58452126.4285714,0.451964577986086,NA,NA,NA
2003-01-01,"state21","gender_parent","Other",13394862.1714286,0.2641764907058,NA,NA,NA
2003-01-01,"state22","gender_parent","Fathers",17646981.2571429,0.142487929523912,NA,NA,NA
2003-01-01,"state22","gender_parent","Mothers",52281744.2571429,0.436708669713264,NA,NA,NA
2003-01-01,"state22","gender_parent","Non-Fathers",33609906.8571429,0.185031776243751,NA,NA,NA
2003-01-01,"state22","gender_parent","Non-Mothers",50710107.0857143,0.408470642175244,NA,NA,NA
2003-01-01,"state22","gender_parent","Other",13516214.5714286,0.240836009862663,NA,NA,NA
2003-01-01,"state23","gender_parent","Fathers",6310658.14285714,0.165527899528831,NA,NA,NA
2003-01-01,"state23","gender_parent","Mothers",14355023.8285714,0.442298515468003,NA,NA,NA
2003-01-01,"state23","gender_parent","Non-Fathers",10202174.2285714,0.196652141455187,NA,NA,NA
2003-01-01,"state23","gender_parent","Non-Mothers",15750746.9142857,0.393964064681677,NA,NA,NA
2003-01-01,"state23","gender_parent","Other",3431333.57142857,0.256525510418945,NA,NA,NA
2003-01-01,"state24","gender_parent","Fathers",28668270.7714286,0.145631725664182,NA,NA,NA
2003-01-01,"state24","gender_parent","Mothers",56474179.2857143,0.349074562138506,NA,NA,NA
2003-01-01,"state24","gender_parent","Non-Fathers",37056430.9714286,0.142885111703225,NA,NA,NA
2003-01-01,"state24","gender_parent","Non-Mothers",78877604.4857143,0.357645100482018,NA,NA,NA
2003-01-01,"state24","gender_parent","Other",22356047.2285714,0.320684257907383,NA,NA,NA
2003-01-01,"state25","gender_parent","Fathers",23790643.0285714,0.119263316001309,NA,NA,NA
2003-01-01,"state25","gender_parent","Mothers",71862417.0857143,0.414277353763441,NA,NA,NA
2003-01-01,"state25","gender_parent","Non-Fathers",56482533.7714286,0.196210253414193,NA,NA,NA
2003-01-01,"state25","gender_parent","Non-Mothers",84530761.7142857,0.389232022155113,NA,NA,NA
2003-01-01,"state25","gender_parent","Other",28080839.5714286,0.31123402446039,NA,NA,NA
2003-01-01,"state26","gender_parent","Fathers",41915819.3142857,0.125577213352442,NA,NA,NA
2003-01-01,"state26","gender_parent","Mothers",101008963.8,0.389477917849727,NA,NA,NA
2003-01-01,"state26","gender_parent","Non-Fathers",61862434.5428571,0.156541627158985,NA,NA,NA
2003-01-01,"state26","gender_parent","Non-Mothers",106021144.371429,0.355277751739405,NA,NA,NA
2003-01-01,"state26","gender_parent","Other",34615596.6,0.240828262955853,NA,NA,NA
2003-01-01,"state27","gender_parent","Fathers",20664691.3714286,0.106517425941788,NA,NA,NA
2003-01-01,"state27","gender_parent","Mothers",58385130.9428571,0.386330992456447,NA,NA,NA
2003-01-01,"state27","gender_parent","Non-Fathers",45178023,0.180607914444581,NA,NA,NA
2003-01-01,"state27","gender_parent","Non-Mothers",77875911,0.413990062459189,NA,NA,NA
2003-01-01,"state27","gender_parent","Other",15853922.8285714,0.264817519333787,NA,NA,NA
2003-01-01,"state28","gender_parent","Fathers",12642986.1428571,0.153636452043889,NA,NA,NA
2003-01-01,"state28","gender_parent","Mothers",35030130.9428571,0.432621648522954,NA,NA,NA
2003-01-01,"state28","gender_parent","Non-Fathers",13717789.8,0.137918850949328,NA,NA,NA
2003-01-01,"state28","gender_parent","Non-Mothers",29886863.2285714,0.419971527530938,NA,NA,NA
2003-01-01,"state28","gender_parent","Other",14249121.0857143,0.34231062790237,NA,NA,NA
2003-01-01,"state29","gender_parent","Fathers",22460387.2285714,0.121541608350622,NA,NA,NA
2003-01-01,"state29","gender_parent","Mothers",64104351.2571429,0.406152069665814,NA,NA,NA
2003-01-01,"state29","gender_parent","Non-Fathers",50756267.4857143,0.184171837613188,NA,NA,NA
2003-01-01,"state29","gender_parent","Non-Mothers",93974009.4857143,0.441070122969414,NA,NA,NA
2003-01-01,"state29","gender_parent","Other",15887298.6857143,0.244049657971018,NA,NA,NA
2003-01-01,"state30","gender_parent","Fathers",2977840.45714286,0.114981859997168,NA,NA,NA
2003-01-01,"state30","gender_parent","Mothers",11369308.3714286,0.505434222835587,NA,NA,NA
2003-01-01,"state30","gender_parent","Non-Fathers",7551608.4,0.185875311114052,NA,NA,NA
2003-01-01,"state30","gender_parent","Non-Mothers",10367489.8285714,0.36022643024949,NA,NA,NA
2003-01-01,"state30","gender_parent","Other",1792238.48571429,0.263591982039168,NA,NA,NA
2003-01-01,"state31","gender_parent","Fathers",5597245.88571429,0.0848021676063576,NA,NA,NA
2003-01-01,"state31","gender_parent","Mothers",22175201.7428571,0.411454077201354,NA,NA,NA
2003-01-01,"state31","gender_parent","Non-Fathers",11364585.9428571,0.140088421940852,NA,NA,NA
2003-01-01,"state31","gender_parent","Non-Mothers",24771393.6,0.385026035497276,NA,NA,NA
2003-01-01,"state31","gender_parent","Other",5725752.34285714,0.268146071698002,NA,NA,NA
2003-01-01,"state32","gender_parent","Fathers",14918205.7714286,0.213931094282955,NA,NA,NA
2003-01-01,"state32","gender_parent","Mothers",22357516.2857143,0.403739772286647,NA,NA,NA
2003-01-01,"state32","gender_parent","Non-Fathers",19471404.4285714,0.194080497281703,NA,NA,NA
2003-01-01,"state32","gender_parent","Non-Mothers",24760085.0571429,0.361057915490132,NA,NA,NA
2003-01-01,"state32","gender_parent","Other",5991589.2,0.275367537558091,NA,NA,NA
2003-01-01,"state33","gender_parent","Fathers",6309871.28571429,0.121632259527853,NA,NA,NA
2003-01-01,"state33","gender_parent","Mothers",13162150.6285714,0.399211728126952,NA,NA,NA
2003-01-01,"state33","gender_parent","Non-Fathers",9991158.51428571,0.158837762786467,NA,NA,NA
2003-01-01,"state33","gender_parent","Non-Mothers",16765463.8285714,0.357334961090254,NA,NA,NA
2003-01-01,"state33","gender_parent","Other",4408806.51428571,0.270559707706736,NA,NA,NA
2003-01-01,"state34","gender_parent","Fathers",38101538.3142857,0.120792380425365,NA,NA,NA
2003-01-01,"state34","gender_parent","Mothers",89947149.9428571,0.396144979426242,NA,NA,NA
2003-01-01,"state34","gender_parent","Non-Fathers",57474551.5714286,0.163117777814133,NA,NA,NA
2003-01-01,"state34","gender_parent","Non-Mothers",92947489.2,0.335767146277927,NA,NA,NA
2003-01-01,"state34","gender_parent","Other",28317944.4857143,0.193583221431541,NA,NA,NA
2003-01-01,"state35","gender_parent","Fathers",6950543.05714286,0.117669703503047,NA,NA,NA
2003-01-01,"state35","gender_parent","Mothers",20302827.6,0.410677271360973,NA,NA,NA
2003-01-01,"state35","gender_parent","Non-Fathers",12870092.6571429,0.185657133986857,NA,NA,NA
2003-01-01,"state35","gender_parent","Non-Mothers",21455060.8285714,0.4081667271785,NA,NA,NA
2003-01-01,"state35","gender_parent","Other",7440832.71428571,0.388535170736704,NA,NA,NA
2003-01-01,"state36","gender_parent","Fathers",98050192.2,0.170639925803066,NA,NA,NA
2003-01-01,"state36","gender_parent","Mothers",190961861.914286,0.417200652718401,NA,NA,NA
2003-01-01,"state36","gender_parent","Non-Fathers",177508773.942857,0.223412229032058,NA,NA,NA
2003-01-01,"state36","gender_parent","Non-Mothers",253621963.457143,0.401742681251151,NA,NA,NA
2003-01-01,"state36","gender_parent","Other",107830174.028571,0.364952800478247,NA,NA,NA
2003-01-01,"state37","gender_parent","Fathers",36107981.0571429,0.166732020011418,NA,NA,NA
2003-01-01,"state37","gender_parent","Mothers",90731222.3142857,0.447915547086828,NA,NA,NA
2003-01-01,"state37","gender_parent","Non-Fathers",68324391.3428571,0.179805379666219,NA,NA,NA
2003-01-01,"state37","gender_parent","Non-Mothers",92973267.4285714,0.349181435516307,NA,NA,NA
2003-01-01,"state37","gender_parent","Other",33799322.1428571,0.29861745797951,NA,NA,NA
2003-01-01,"state38","gender_parent","Fathers",2261175.85714286,0.110516353102387,NA,NA,NA
2003-01-01,"state38","gender_parent","Mothers",7831392.94285714,0.446029153694885,NA,NA,NA
2003-01-01,"state38","gender_parent","Non-Fathers",5216758.11428571,0.174114355795646,NA,NA,NA
2003-01-01,"state38","gender_parent","Non-Mothers",7905116.57142857,0.368639170452625,NA,NA,NA
2003-01-01,"state38","gender_parent","Other",2574903.85714286,0.297183958063554,NA,NA,NA
2003-01-01,"state39","gender_parent","Fathers",38123367.1714286,0.102356134085234,NA,NA,NA
2003-01-01,"state39","gender_parent","Mothers",106351715.571429,0.376858340126181,NA,NA,NA
2003-01-01,"state39","gender_parent","Non-Fathers",82953279.3428571,0.191203906887942,NA,NA,NA
2003-01-01,"state39","gender_parent","Non-Mothers",122440251.257143,0.345481513879925,NA,NA,NA
2003-01-01,"state39","gender_parent","Other",28783651.4571429,0.209761440761628,NA,NA,NA
2003-01-01,"state40","gender_parent","Fathers",15709783.4571429,0.139959360525809,NA,NA,NA
2003-01-01,"state40","gender_parent","Mothers",39761450.8285714,0.47277064914561,NA,NA,NA
2003-01-01,"state40","gender_parent","Non-Fathers",22808591.6571429,0.158463530113595,NA,NA,NA
2003-01-01,"state40","gender_parent","Non-Mothers",43368190.5428571,0.401459314382692,NA,NA,NA
2003-01-01,"state40","gender_parent","Other",14461011.6857143,0.356176916915774,NA,NA,NA
2003-01-01,"state41","gender_parent","Fathers",16086035.5714286,0.150821787705365,NA,NA,NA
2003-01-01,"state41","gender_parent","Mothers",29606619,0.37248286998344,NA,NA,NA
2003-01-01,"state41","gender_parent","Non-Fathers",25195762.5428571,0.163604569284814,NA,NA,NA
2003-01-01,"state41","gender_parent","Non-Mothers",45670252.0285714,0.397324808050989,NA,NA,NA
2003-01-01,"state41","gender_parent","Other",10207522.9714286,0.245823948953598,NA,NA,NA
2003-01-01,"state42","gender_parent","Fathers",64801946.5714286,0.163648018012378,NA,NA,NA
2003-01-01,"state42","gender_parent","Mothers",101320287.171429,0.384400740336687,NA,NA,NA
2003-01-01,"state42","gender_parent","Non-Fathers",89355330.2571429,0.176278640699181,NA,NA,NA
2003-01-01,"state42","gender_parent","Non-Mothers",148405784.657143,0.361820545726365,NA,NA,NA
2003-01-01,"state42","gender_parent","Other",47868367.2857143,0.248330444799502,NA,NA,NA
2003-01-01,"state44","gender_parent","Fathers",5292976.28571429,0.165748109086137,NA,NA,NA
2003-01-01,"state44","gender_parent","Mothers",10205413.1142857,0.380620150372434,NA,NA,NA
2003-01-01,"state44","gender_parent","Non-Fathers",10106158.1142857,0.224161742199351,NA,NA,NA
2003-01-01,"state44","gender_parent","Non-Mothers",12417078.6,0.33200138744602,NA,NA,NA
2003-01-01,"state44","gender_parent","Other",4415874.08571429,0.254505533420276,NA,NA,NA
2003-01-01,"state45","gender_parent","Fathers",18058365.6,0.149718664183525,NA,NA,NA
2003-01-01,"state45","gender_parent","Mothers",42897412.9714286,0.395889651554575,NA,NA,NA
2003-01-01,"state45","gender_parent","Non-Fathers",22884704.3142857,0.15323626826003,NA,NA,NA
2003-01-01,"state45","gender_parent","Non-Mothers",44680135.7142857,0.342336740815669,NA,NA,NA
2003-01-01,"state45","gender_parent","Other",19113656.0571429,0.359181602145784,NA,NA,NA
2003-01-01,"state46","gender_parent","Fathers",3822706.54285714,0.13193356970627,NA,NA,NA
2003-01-01,"state46","gender_parent","Mothers",10282423.3714286,0.400900155174622,NA,NA,NA
2003-01-01,"state46","gender_parent","Non-Fathers",4844203.88571429,0.146753202194898,NA,NA,NA
2003-01-01,"state46","gender_parent","Non-Mothers",8991215.31428571,0.353375143646276,NA,NA,NA
2003-01-01,"state46","gender_parent","Other",2162325.08571429,0.331419046582569,NA,NA,NA
2003-01-01,"state47","gender_parent","Fathers",24470545.7142857,0.142597344953524,NA,NA,NA
2003-01-01,"state47","gender_parent","Mothers",52014008.8285714,0.385545268207087,NA,NA,NA
2003-01-01,"state47","gender_parent","Non-Fathers",32805021.4285714,0.140789358731793,NA,NA,NA
2003-01-01,"state47","gender_parent","Non-Mothers",71196923.0571429,0.38872649150897,NA,NA,NA
2003-01-01,"state47","gender_parent","Other",15723482.9142857,0.207451353176389,NA,NA,NA
2003-01-01,"state48","gender_parent","Fathers",112132270.542857,0.141437361575817,NA,NA,NA
2003-01-01,"state48","gender_parent","Mothers",246062374.542857,0.405453688451303,NA,NA,NA
2003-01-01,"state48","gender_parent","Non-Fathers",174345516.857143,0.188625324864875,NA,NA,NA
2003-01-01,"state48","gender_parent","Non-Mothers",254721322.2,0.391192564824158,NA,NA,NA
2003-01-01,"state48","gender_parent","Other",77098289.3142857,0.284386052919463,NA,NA,NA
2003-01-01,"state49","gender_parent","Fathers",15199010.9142857,0.156113333654243,NA,NA,NA
2003-01-01,"state49","gender_parent","Mothers",20736838.4571429,0.375360623199052,NA,NA,NA
2003-01-01,"state49","gender_parent","Non-Fathers",10675427.6571429,0.134452533388162,NA,NA,NA
2003-01-01,"state49","gender_parent","Non-Mothers",20934160.6285714,0.33351629681498,NA,NA,NA
2003-01-01,"state49","gender_parent","Other",4345705.54285714,0.1603800522673,NA,NA,NA
2003-01-01,"state50","gender_parent","Fathers",2932749.17142857,0.134530005073469,NA,NA,NA
2003-01-01,"state50","gender_parent","Mothers",8251828.88571429,0.431174157319726,NA,NA,NA
2003-01-01,"state50","gender_parent","Non-Fathers",5744339.48571429,0.203560553920534,NA,NA,NA
2003-01-01,"state50","gender_parent","Non-Mothers",8705048.05714286,0.421884712715087,NA,NA,NA
2003-01-01,"state50","gender_parent","Other",3146027.31428571,0.387187732648851,NA,NA,NA
2003-01-01,"state51","gender_parent","Fathers",26066104.0285714,0.113151922850989,NA,NA,NA
2003-01-01,"state51","gender_parent","Mothers",75749022.6857143,0.384075331676514,NA,NA,NA
2003-01-01,"state51","gender_parent","Non-Fathers",44004090.0857143,0.13080120344433,NA,NA,NA
2003-01-01,"state51","gender_parent","Non-Mothers",115168183.2,0.403100351144271,NA,NA,NA
2003-01-01,"state51","gender_parent","Other",16357416.0857143,0.202452483483392,NA,NA,NA
2003-01-01,"state53","gender_parent","Fathers",21783322.2857143,0.122850901244318,NA,NA,NA
2003-01-01,"state53","gender_parent","Mothers",51834358.3714286,0.367518484834076,NA,NA,NA
2003-01-01,"state53","gender_parent","Non-Fathers",36148379.4,0.122804851604364,NA,NA,NA
2003-01-01,"state53","gender_parent","Non-Mothers",74084310.3428571,0.36769496762012,NA,NA,NA
2003-01-01,"state53","gender_parent","Other",16765308.6857143,0.282477273261788,NA,NA,NA
2003-01-01,"state54","gender_parent","Fathers",6446992.54285714,0.146267422577218,NA,NA,NA
2003-01-01,"state54","gender_parent","Mothers",15232633.8,0.426878143926762,NA,NA,NA
2003-01-01,"state54","gender_parent","Non-Fathers",13137510.6,0.214744640947633,NA,NA,NA
2003-01-01,"state54","gender_parent","Non-Mothers",18283767.5142857,0.411570545077573,NA,NA,NA
2003-01-01,"state54","gender_parent","Other",5273177.91428571,0.268108838285939,NA,NA,NA
2003-01-01,"state55","gender_parent","Fathers",18824420.9142857,0.0993114485781794,NA,NA,NA
2003-01-01,"state55","gender_parent","Mothers",56944786.1142857,0.359561880921072,NA,NA,NA
2003-01-01,"state55","gender_parent","Non-Fathers",41910617.9142857,0.163066029883382,NA,NA,NA
2003-01-01,"state55","gender_parent","Non-Mothers",73442500.9714286,0.362761437155578,NA,NA,NA
2003-01-01,"state55","gender_parent","Other",23974143.1714286,0.299886235116165,NA,NA,NA
2003-01-01,"state56","gender_parent","Fathers",3360399.34285714,0.186608107053031,NA,NA,NA
2003-01-01,"state56","gender_parent","Mothers",4966889.14285714,0.349903145243489,NA,NA,NA
2003-01-01,"state56","gender_parent","Non-Fathers",3186335.4,0.137646878559056,NA,NA,NA
2003-01-01,"state56","gender_parent","Non-Mothers",6594038.4,0.387165560078148,NA,NA,NA
2003-01-01,"state56","gender_parent","Other",1233669.08571429,0.248831399007486,NA,NA,NA
2004-01-01,"state01","gender_parent","Fathers",21084567.1714286,0.149586135674202,NA,NA,NA
2004-01-01,"state01","gender_parent","Mothers",51522452.7428571,0.409576046251263,NA,NA,NA
2004-01-01,"state01","gender_parent","Non-Fathers",24562185.9428571,0.148756090970483,NA,NA,NA
2004-01-01,"state01","gender_parent","Non-Mothers",49501148.6571429,0.393755430464506,NA,NA,NA
2004-01-01,"state01","gender_parent","Other",16629455.7428571,0.348982856760076,NA,NA,NA
2004-01-01,"state02","gender_parent","Fathers",3342094.37142857,0.171430125706263,NA,NA,NA
2004-01-01,"state02","gender_parent","Mothers",6074901.17142857,0.374663844412153,NA,NA,NA
2004-01-01,"state02","gender_parent","Non-Fathers",4691789.22857143,0.191630023451051,NA,NA,NA
2004-01-01,"state02","gender_parent","Non-Mothers",8283097.8,0.450422658655995,NA,NA,NA
2004-01-01,"state02","gender_parent","Other",2028393.08571429,0.312676024552811,NA,NA,NA
2004-01-01,"state04","gender_parent","Fathers",40085634.3428571,0.221125643207925,NA,NA,NA
2004-01-01,"state04","gender_parent","Mothers",47760597.5142857,0.366360768610358,NA,NA,NA
2004-01-01,"state04","gender_parent","Non-Fathers",47637114.3428571,0.215158305380794,NA,NA,NA
2004-01-01,"state04","gender_parent","Non-Mothers",66287945.2285714,0.395158607837007,NA,NA,NA
2004-01-01,"state04","gender_parent","Other",20186136.6,0.362607621076109,NA,NA,NA
2004-01-01,"state05","gender_parent","Fathers",11550966.2571429,0.12699026225798,NA,NA,NA
2004-01-01,"state05","gender_parent","Mothers",26505065.8285714,0.386808373288641,NA,NA,NA
2004-01-01,"state05","gender_parent","Non-Fathers",18336699.9428571,0.184814335139286,NA,NA,NA
2004-01-01,"state05","gender_parent","Non-Mothers",29173774.8857143,0.354718134183655,NA,NA,NA
2004-01-01,"state05","gender_parent","Other",4013846.57142857,0.169069010835225,NA,NA,NA
2004-01-01,"state06","gender_parent","Fathers",171278582.657143,0.144014724732152,NA,NA,NA
2004-01-01,"state06","gender_parent","Mothers",299414646.685714,0.351613494873763,NA,NA,NA
2004-01-01,"state06","gender_parent","Non-Fathers",259558928.571429,0.175957622486452,NA,NA,NA
2004-01-01,"state06","gender_parent","Non-Mothers",318032425.114286,0.304297003951738,NA,NA,NA
2004-01-01,"state06","gender_parent","Other",106268078.142857,0.253268850956158,NA,NA,NA
2004-01-01,"state08","gender_parent","Fathers",21733337.6571429,0.142512109706505,NA,NA,NA
2004-01-01,"state08","gender_parent","Mothers",31339392.0857143,0.310126818557877,NA,NA,NA
2004-01-01,"state08","gender_parent","Non-Fathers",37640416.1142857,0.170443434982819,NA,NA,NA
2004-01-01,"state08","gender_parent","Non-Mothers",50825382.4285714,0.297366524423004,NA,NA,NA
2004-01-01,"state08","gender_parent","Other",12193745.5714286,0.293125778424044,NA,NA,NA
2004-01-01,"state09","gender_parent","Fathers",16536892.8,0.144228689473814,NA,NA,NA
2004-01-01,"state09","gender_parent","Mothers",41656018.6285714,0.458176969191344,NA,NA,NA
2004-01-01,"state09","gender_parent","Non-Fathers",22372806.6,0.172192624697622,NA,NA,NA
2004-01-01,"state09","gender_parent","Non-Mothers",43863468.6857143,0.377564001800456,NA,NA,NA
2004-01-01,"state09","gender_parent","Other",14201425.2,0.290136440427831,NA,NA,NA
2004-01-01,"state10","gender_parent","Fathers",3175429.8,0.144091475394091,NA,NA,NA
2004-01-01,"state10","gender_parent","Mothers",8864798.4,0.395989228802082,NA,NA,NA
2004-01-01,"state10","gender_parent","Non-Fathers",6920626.88571429,0.185456334485979,NA,NA,NA
2004-01-01,"state10","gender_parent","Non-Mothers",8710197.25714286,0.328285711047775,NA,NA,NA
2004-01-01,"state10","gender_parent","Other",2052243.68571429,0.172633423445836,NA,NA,NA
2004-01-01,"state11","gender_parent","Fathers",1916851.88571429,0.250961552154586,NA,NA,NA
2004-01-01,"state11","gender_parent","Mothers",3026529.08571429,0.294520710425588,NA,NA,NA
2004-01-01,"state11","gender_parent","Non-Fathers",6551633.57142857,0.173638995038779,NA,NA,NA
2004-01-01,"state11","gender_parent","Non-Mothers",9618651.94285714,0.286610408030264,NA,NA,NA
2004-01-01,"state11","gender_parent","Other",1223018.14285714,0.262059314129106,NA,NA,NA
2004-01-01,"state12","gender_parent","Fathers",78304713.5142857,0.159971103137501,NA,NA,NA
2004-01-01,"state12","gender_parent","Mothers",154554291.085714,0.39702064343362,NA,NA,NA
2004-01-01,"state12","gender_parent","Non-Fathers",142045587.514286,0.179564003167347,NA,NA,NA
2004-01-01,"state12","gender_parent","Non-Mothers",195894022.8,0.325506748377027,NA,NA,NA
2004-01-01,"state12","gender_parent","Other",59467187.5714286,0.326353220451189,NA,NA,NA
2004-01-01,"state13","gender_parent","Fathers",32750616.9428571,0.119112582943656,NA,NA,NA
2004-01-01,"state13","gender_parent","Mothers",93952774.9714286,0.410100413912782,NA,NA,NA
2004-01-01,"state13","gender_parent","Non-Fathers",50272417.9714286,0.129839537128508,NA,NA,NA
2004-01-01,"state13","gender_parent","Non-Mothers",118769317.714286,0.364905993031932,NA,NA,NA
2004-01-01,"state13","gender_parent","Other",28640515.5428571,0.291613341207753,NA,NA,NA
2004-01-01,"state15","gender_parent","Fathers",8013890.65714286,0.228129362205504,NA,NA,NA
2004-01-01,"state15","gender_parent","Mothers",11496494.1428571,0.358018817564589,NA,NA,NA
2004-01-01,"state15","gender_parent","Non-Fathers",11424856.7142857,0.216574875030979,NA,NA,NA
2004-01-01,"state15","gender_parent","Non-Mothers",14686222.7142857,0.375117095151338,NA,NA,NA
2004-01-01,"state15","gender_parent","Other",7093279.2,0.311443648823624,NA,NA,NA
2004-01-01,"state16","gender_parent","Fathers",4547238.08571429,0.103425737866116,NA,NA,NA
2004-01-01,"state16","gender_parent","Mothers",13355743.5428571,0.40592588561758,NA,NA,NA
2004-01-01,"state16","gender_parent","Non-Fathers",9466131,0.156980086958042,NA,NA,NA
2004-01-01,"state16","gender_parent","Non-Mothers",16496808.6,0.336554643885706,NA,NA,NA
2004-01-01,"state16","gender_parent","Other",3803087.91428571,0.238114621652189,NA,NA,NA
2004-01-01,"state17","gender_parent","Fathers",55030225.1142857,0.136473908315878,NA,NA,NA
2004-01-01,"state17","gender_parent","Mothers",107175506.828571,0.358005754494366,NA,NA,NA
2004-01-01,"state17","gender_parent","Non-Fathers",102841825.714286,0.183617812145942,NA,NA,NA
2004-01-01,"state17","gender_parent","Non-Mothers",131309400.257143,0.323824699313669,NA,NA,NA
