"date","geo_level","category_id","subcategory_id","care_labor_force","total_population","care_labor_force_proportion","type"
2009-01-01,"state42","gender_parent","Non-Fathers",359960.52,2883974.39,0.124814048712825,"Paid"
2009-01-01,"state42","gender_parent","Non-Mothers",554419.15,2902130.31,0.191038682201696,"Paid"
2009-01-01,"state42","gender_parent","Other",206061.08,984825.15,0.209236208072062,"Paid"
2009-01-01,"state44","gender_parent","Fathers",16933.81,106288.9,0.159318705904379,"Paid"
2009-01-01,"state44","gender_parent","Mothers",46993.26,132791.49,0.353887587224151,"Paid"
2009-01-01,"state44","gender_parent","Non-Fathers",35601.7,250193.16,0.142296855757368,"Paid"
2009-01-01,"state44","gender_parent","Non-Mothers",44607.92,235783.27,0.189190352648854,"Paid"
2009-01-01,"state44","gender_parent","Other",14060.61,82748.48,0.169919858346643,"Paid"
2009-01-01,"state45","gender_parent","Fathers",45520.02,375377.89,0.121264520933825,"Paid"
2009-01-01,"state45","gender_parent","Mothers",148476.54,532196.73,0.278988072700109,"Paid"
2009-01-01,"state45","gender_parent","Non-Fathers",97338.64,1120359.52,0.0868816110028681,"Paid"
2009-01-01,"state45","gender_parent","Non-Mothers",198832.18,1048275.39,0.189675520284798,"Paid"
2009-01-01,"state45","gender_parent","Other",31854.16,321120.32,0.0991969614380055,"Paid"
2009-01-01,"state46","gender_parent","Fathers",8524,83998.86,0.101477567671752,"Paid"
2009-01-01,"state46","gender_parent","Mothers",34035.76,98551.46,0.345360281826368,"Paid"
2009-01-01,"state46","gender_parent","Non-Fathers",20433.8,194959.97,0.104810233608468,"Paid"
2009-01-01,"state46","gender_parent","Non-Mothers",53236.68,184496.06,0.288551853085643,"Paid"
2009-01-01,"state46","gender_parent","Other",6563.01,36146.48,0.1815670571519,"Paid"
2009-01-01,"state47","gender_parent","Fathers",76458.1,577005.97,0.132508334359175,"Paid"
2009-01-01,"state47","gender_parent","Mothers",213541.77,724374.35,0.294794770135083,"Paid"
2009-01-01,"state47","gender_parent","Non-Fathers",232922.97,1535835.66,0.1516587848989,"Paid"
2009-01-01,"state47","gender_parent","Non-Mothers",287097.73,1479762.85,0.194016041151459,"Paid"
2009-01-01,"state47","gender_parent","Other",57159.4,392757.16,0.145533693134964,"Paid"
2009-01-01,"state48","gender_parent","Fathers",313257.75,2499835.89,0.12531132593668,"Paid"
2009-01-01,"state48","gender_parent","Mothers",817469.1,3214724.48,0.254289008307175,"Paid"
2009-01-01,"state48","gender_parent","Non-Fathers",584313.92,5394605.96,0.108314476410804,"Paid"
2009-01-01,"state48","gender_parent","Non-Mothers",926222.78,4688608.52,0.197547476196626,"Paid"
2009-01-01,"state48","gender_parent","Other",282699.58,1613108.44,0.175251441868347,"Paid"
2009-01-01,"state49","gender_parent","Fathers",48431.39,365433.61,0.132531296177163,"Paid"
2009-01-01,"state49","gender_parent","Mothers",91782.25,396042.43,0.231748527550445,"Paid"
2009-01-01,"state49","gender_parent","Non-Fathers",48145.52,510930.19,0.0942311120820635,"Paid"
2009-01-01,"state49","gender_parent","Non-Mothers",95360.49,456866.2,0.208727391082991,"Paid"
2009-01-01,"state49","gender_parent","Other",16935.55,162663.16,0.104114232134676,"Paid"
2009-01-01,"state50","gender_parent","Fathers",10350.5,59813.87,0.173045148223982,"Paid"
2009-01-01,"state50","gender_parent","Mothers",27633.9,69145.27,0.399649896514975,"Paid"
2009-01-01,"state50","gender_parent","Non-Fathers",21795.6,158530.97,0.137484808173444,"Paid"
2009-01-01,"state50","gender_parent","Non-Mothers",40209.72,160569.83,0.250418898743307,"Paid"
2009-01-01,"state50","gender_parent","Other",9181.79,34711.92,0.264514034372054,"Paid"
2009-01-01,"state51","gender_parent","Fathers",79680.86,809673.56,0.0984110929841898,"Paid"
2009-01-01,"state51","gender_parent","Mothers",313870.98,997057.39,0.314797305699725,"Paid"
2009-01-01,"state51","gender_parent","Non-Fathers",201040.1,1827998.13,0.10997828537166,"Paid"
2009-01-01,"state51","gender_parent","Non-Mothers",385662.28,1664485.91,0.231700537495088,"Paid"
2009-01-01,"state51","gender_parent","Other",76947.62,573762.6,0.134110553737731,"Paid"
2009-01-01,"state53","gender_parent","Fathers",97677.11,703889.15,0.138767744892786,"Paid"
2009-01-01,"state53","gender_parent","Mothers",219026.82,840202.63,0.260683330638944,"Paid"
2009-01-01,"state53","gender_parent","Non-Fathers",185106.54,1576814.49,0.117392718784567,"Paid"
2009-01-01,"state53","gender_parent","Non-Mothers",295897.71,1449561.65,0.204129096544462,"Paid"
2009-01-01,"state53","gender_parent","Other",86931.27,408394.61,0.212860963076863,"Paid"
2009-01-01,"state54","gender_parent","Fathers",20692.31,181274.82,0.114148837659858,"Paid"
2009-01-01,"state54","gender_parent","Mothers",63714.79,207817.68,0.306589843559027,"Paid"
2009-01-01,"state54","gender_parent","Non-Fathers",40076.79,439015.89,0.0912877891504109,"Paid"
2009-01-01,"state54","gender_parent","Non-Mothers",77320.72,430510.92,0.179602227046877,"Paid"
2009-01-01,"state54","gender_parent","Other",22091.61,153472.41,0.143945156005565,"Paid"
2009-01-01,"state55","gender_parent","Fathers",75874.02,620619.31,0.122255332338918,"Paid"
2009-01-01,"state55","gender_parent","Mothers",247400.49,707984.85,0.34944319783114,"Paid"
2009-01-01,"state55","gender_parent","Non-Fathers",142564.34,1305724.67,0.109184074771292,"Paid"
2009-01-01,"state55","gender_parent","Non-Mothers",288389.66,1248772.5,0.230938509616443,"Paid"
2009-01-01,"state55","gender_parent","Other",47347.62,339258.35,0.139562136053542,"Paid"
2009-01-01,"state56","gender_parent","Fathers",6384.1,61124.12,0.104444857447436,"Paid"
2009-01-01,"state56","gender_parent","Mothers",22139.47,67227.53,0.329321484814331,"Paid"
2009-01-01,"state56","gender_parent","Non-Fathers",10033.54,126875.37,0.0790818580469953,"Paid"
2009-01-01,"state56","gender_parent","Non-Mothers",25272.96,115458.2,0.218892724812963,"Paid"
2009-01-01,"state56","gender_parent","Other",4666.03,26394.83,0.176778179666245,"Paid"
2010-01-01,"state01","gender_parent","Fathers",47631.97,365616.15,0.13027862691514,"Paid"
2010-01-01,"state01","gender_parent","Mothers",152502.45,515892.71,0.295608848591793,"Paid"
2010-01-01,"state01","gender_parent","Non-Fathers",115171.8,1200333.56,0.0959498291458251,"Paid"
2010-01-01,"state01","gender_parent","Non-Mothers",236036.21,1155152.83,0.204333317523016,"Paid"
2010-01-01,"state01","gender_parent","Other",76145.91,374669.37,0.203234948189119,"Paid"
2010-01-01,"state02","gender_parent","Fathers",11592.53,75574.39,0.153392306573695,"Paid"
2010-01-01,"state02","gender_parent","Mothers",25531.5,86280.03,0.295914361643129,"Paid"
2010-01-01,"state02","gender_parent","Non-Fathers",15401.56,155617.46,0.0989706424973136,"Paid"
2010-01-01,"state02","gender_parent","Non-Mothers",33372.33,134359.35,0.248381150995446,"Paid"
2010-01-01,"state02","gender_parent","Other",6486.18,43096.92,0.150502170456729,"Paid"
2010-01-01,"state04","gender_parent","Fathers",86404.66,591189.04,0.146154028836529,"Paid"
2010-01-01,"state04","gender_parent","Mothers",169548.37,721988.7,0.234835212794882,"Paid"
2010-01-01,"state04","gender_parent","Non-Fathers",168451.9,1490693.37,0.113002380898763,"Paid"
2010-01-01,"state04","gender_parent","Non-Mothers",252518.64,1380848.24,0.18287211634495,"Paid"
2010-01-01,"state04","gender_parent","Other",54497.34,484804.73,0.112410908202154,"Paid"
2010-01-01,"state05","gender_parent","Fathers",30831.81,266724.4,0.115594261342419,"Paid"
2010-01-01,"state05","gender_parent","Mothers",99125.14,327508.3,0.302664512624566,"Paid"
2010-01-01,"state05","gender_parent","Non-Fathers",45420.42,684640.15,0.0663420338406972,"Paid"
2010-01-01,"state05","gender_parent","Non-Mothers",106523.04,688117.37,0.154803591137367,"Paid"
2010-01-01,"state05","gender_parent","Other",40747.93,184871.4,0.220412297413229,"Paid"
2010-01-01,"state06","gender_parent","Fathers",535324.08,3837666.94,0.139492063373274,"Paid"
2010-01-01,"state06","gender_parent","Mothers",1186050.28,4685952.69,0.253107608732601,"Paid"
2010-01-01,"state06","gender_parent","Non-Fathers",1014474.65,8354251.1,0.121432147281281,"Paid"
2010-01-01,"state06","gender_parent","Non-Mothers",1480772.68,7459037.8,0.198520602751202,"Paid"
2010-01-01,"state06","gender_parent","Other",557408.56,3145567.44,0.177204453769397,"Paid"
2010-01-01,"state08","gender_parent","Fathers",67879.69,498481.5,0.136172937210308,"Paid"
2010-01-01,"state08","gender_parent","Mothers",158082.42,610743.24,0.258836135460132,"Paid"
2010-01-01,"state08","gender_parent","Non-Fathers",121392.42,1169281.91,0.103817923600648,"Paid"
2010-01-01,"state08","gender_parent","Non-Mothers",228286.11,1079930.15,0.211389699602331,"Paid"
2010-01-01,"state08","gender_parent","Other",44356.19,328238.93,0.135133848992257,"Paid"
2010-01-01,"state09","gender_parent","Fathers",52490.01,353919.75,0.148310485639753,"Paid"
2010-01-01,"state09","gender_parent","Mothers",132352.37,430146.28,0.307691536934831,"Paid"
2010-01-01,"state09","gender_parent","Non-Fathers",95980.07,793491.76,0.120959126280026,"Paid"
2010-01-01,"state09","gender_parent","Non-Mothers",175372.39,801632.92,0.218768947263293,"Paid"
2010-01-01,"state09","gender_parent","Other",62737.01,315887.85,0.198605327808588,"Paid"
2010-01-01,"state10","gender_parent","Fathers",12589.4,89106.69,0.141284565726771,"Paid"
2010-01-01,"state10","gender_parent","Mothers",33360.24,112468.63,0.296618176997444,"Paid"
2010-01-01,"state10","gender_parent","Non-Fathers",17213.66,202754.66,0.0848989611385504,"Paid"
2010-01-01,"state10","gender_parent","Non-Mothers",28961.64,204525.75,0.141603881173886,"Paid"
2010-01-01,"state10","gender_parent","Other",12682.73,70384.75,0.180191447721275,"Paid"
2010-01-01,"state11","gender_parent","Fathers",5857.2,32528.92,0.180061311595958,"Paid"
2010-01-01,"state11","gender_parent","Mothers",11725.83,51983.77,0.225567133741935,"Paid"
2010-01-01,"state11","gender_parent","Non-Fathers",26031.5,181368.1,0.143528547743512,"Paid"
2010-01-01,"state11","gender_parent","Non-Mothers",32555.05,184380.47,0.176564524431465,"Paid"
2010-01-01,"state11","gender_parent","Other",7533.67,38570.58,0.195321667447054,"Paid"
2010-01-01,"state12","gender_parent","Fathers",253051.48,1601521.71,0.158006899575529,"Paid"
2010-01-01,"state12","gender_parent","Mothers",596693.65,2074825.11,0.287587443936419,"Paid"
2010-01-01,"state12","gender_parent","Non-Fathers",565082.75,4896677.42,0.115401261208667,"Paid"
2010-01-01,"state12","gender_parent","Non-Mothers",874645.18,4594754.38,0.190357330917872,"Paid"
2010-01-01,"state12","gender_parent","Other",247887.97,1466276.64,0.169059482527117,"Paid"
2010-01-01,"state13","gender_parent","Fathers",103814.67,913786.8,0.1136092904822,"Paid"
2010-01-01,"state13","gender_parent","Mothers",366762.65,1274099.35,0.28786032266636,"Paid"
2010-01-01,"state13","gender_parent","Non-Fathers",226754.16,2078966.45,0.109070620163207,"Paid"
2010-01-01,"state13","gender_parent","Non-Mothers",320937.03,2015916.1,0.159201580859442,"Paid"
2010-01-01,"state13","gender_parent","Other",122518.93,699443.98,0.175166179856177,"Paid"
2010-01-01,"state15","gender_parent","Fathers",21079.44,120691.57,0.174655446109451,"Paid"
2010-01-01,"state15","gender_parent","Mothers",42204.9,146236.68,0.288606798239676,"Paid"
2010-01-01,"state15","gender_parent","Non-Fathers",37214.62,284622.53,0.130750787718738,"Paid"
2010-01-01,"state15","gender_parent","Non-Mothers",55626.53,276930.34,0.2008683122261,"Paid"
2010-01-01,"state15","gender_parent","Other",26031.45,158932.15,0.163789705229559,"Paid"
2010-01-01,"state16","gender_parent","Fathers",22331.08,179291.67,0.124551687203315,"Paid"
2010-01-01,"state16","gender_parent","Mothers",52291.91,210671.51,0.248215385174768,"Paid"
2010-01-01,"state16","gender_parent","Non-Fathers",39972.39,330450.65,0.120963266375781,"Paid"
2010-01-01,"state16","gender_parent","Non-Mothers",62080.35,306154.83,0.202774360933649,"Paid"
2010-01-01,"state16","gender_parent","Other",12276.78,86883.89,0.141300993774565,"Paid"
2010-01-01,"state17","gender_parent","Fathers",138444.36,1275297.51,0.108558480601127,"Paid"
2010-01-01,"state17","gender_parent","Mothers",412580.36,1564205.86,0.263763466529911,"Paid"
2010-01-01,"state17","gender_parent","Non-Fathers",331726.74,2862323.57,0.115894213874639,"Paid"
2010-01-01,"state17","gender_parent","Non-Mothers",624021.69,2667700.17,0.233917475815882,"Paid"
2010-01-01,"state17","gender_parent","Other",175633.19,1157694.79,0.15170940693272,"Paid"
2010-01-01,"state18","gender_parent","Fathers",75477.48,597165.4,0.1263929222959,"Paid"
2010-01-01,"state18","gender_parent","Mothers",212181.01,785854.4,0.270000409745113,"Paid"
2010-01-01,"state18","gender_parent","Non-Fathers",149422.57,1500407.38,0.0995879998937355,"Paid"
2010-01-01,"state18","gender_parent","Non-Mothers",264869.76,1409391.06,0.187932056274005,"Paid"
2010-01-01,"state18","gender_parent","Other",75156.23,450274.56,0.166912005865932,"Paid"
2010-01-01,"state19","gender_parent","Fathers",42490.92,312675.72,0.135894529962224,"Paid"
2010-01-01,"state19","gender_parent","Mothers",123775.79,366478.58,0.337743586541947,"Paid"
2010-01-01,"state19","gender_parent","Non-Fathers",95498.79,729396.7,0.130928464579014,"Paid"
2010-01-01,"state19","gender_parent","Non-Mothers",159174.19,677529.8,0.234933120284894,"Paid"
2010-01-01,"state19","gender_parent","Other",32318.18,204431.1,0.158088373050871,"Paid"
2010-01-01,"state20","gender_parent","Fathers",27060.85,276925.18,0.0977189939896401,"Paid"
2010-01-01,"state20","gender_parent","Mothers",111355.08,337914.28,0.329536472977703,"Paid"
2010-01-01,"state20","gender_parent","Non-Fathers",87324.95,639823.88,0.136482792733525,"Paid"
2010-01-01,"state20","gender_parent","Non-Mothers",151965.34,637194.23,0.238491393746613,"Paid"
2010-01-01,"state20","gender_parent","Other",31317.38,143810.54,0.217768322127154,"Paid"
2010-01-01,"state21","gender_parent","Fathers",51194.79,417070.55,0.12274851341098,"Paid"
2010-01-01,"state21","gender_parent","Mothers",151365.93,530973.35,0.285072555901346,"Paid"
2010-01-01,"state21","gender_parent","Non-Fathers",105292.96,1027422.77,0.102482603144955,"Paid"
2010-01-01,"state21","gender_parent","Non-Mothers",167195.66,943655.59,0.177178688678144,"Paid"
2010-01-01,"state21","gender_parent","Other",56731.04,330548.53,0.171626962007666,"Paid"
2010-01-01,"state22","gender_parent","Fathers",43622.01,425489.25,0.102522002612287,"Paid"
2010-01-01,"state22","gender_parent","Mothers",181848.16,565061.06,0.32182037105866,"Paid"
2010-01-01,"state22","gender_parent","Non-Fathers",97780.04,977207.33,0.10006069029384,"Paid"
2010-01-01,"state22","gender_parent","Non-Mothers",167723.85,944783.73,0.177526183690737,"Paid"
2010-01-01,"state22","gender_parent","Other",74209.76,373967.6,0.198439009154804,"Paid"
2010-01-01,"state23","gender_parent","Fathers",14540.78,114560.47,0.12692667898447,"Paid"
2010-01-01,"state23","gender_parent","Mothers",45627.93,131995.33,0.345678366045223,"Paid"
2010-01-01,"state23","gender_parent","Non-Fathers",31453.09,333090.45,0.094428075016861,"Paid"
2010-01-01,"state23","gender_parent","Non-Mothers",82279.14,347733.33,0.236615627268171,"Paid"
2010-01-01,"state23","gender_parent","Other",18179.71,103482.99,0.175678244318221,"Paid"
2010-01-01,"state24","gender_parent","Fathers",88987.57,577558.44,0.154075438669029,"Paid"
2010-01-01,"state24","gender_parent","Mothers",205398.97,703992.33,0.291763079293776,"Paid"
2010-01-01,"state24","gender_parent","Non-Fathers",150054.84,1308434.47,0.114682732257887,"Paid"
2010-01-01,"state24","gender_parent","Non-Mothers",253691.22,1286500.45,0.197194816371809,"Paid"
2010-01-01,"state24","gender_parent","Other",85950.02,483788.72,0.177660239784012,"Paid"
2010-01-01,"state25","gender_parent","Fathers",105878.35,667817.67,0.158543798339448,"Paid"
2010-01-01,"state25","gender_parent","Mothers",282070.98,820509.43,0.343775427419524,"Paid"
2010-01-01,"state25","gender_parent","Non-Fathers",171780.42,1584592.08,0.108406713732912,"Paid"
2010-01-01,"state25","gender_parent","Non-Mothers",284192.81,1469864.73,0.193346233976238,"Paid"
2010-01-01,"state25","gender_parent","Other",106714.5,572728.29,0.186326573810419,"Paid"
2010-01-01,"state26","gender_parent","Fathers",128448.21,939595.18,0.136705905622036,"Paid"
2010-01-01,"state26","gender_parent","Mothers",322922.77,1148902.36,0.281070682107399,"Paid"
2010-01-01,"state26","gender_parent","Non-Fathers",226178.37,2246469.03,0.100681721839718,"Paid"
2010-01-01,"state26","gender_parent","Non-Mothers",442498.91,2215793.4,0.199702242095314,"Paid"
2010-01-01,"state26","gender_parent","Other",131925.47,838290.52,0.15737440285022,"Paid"
2010-01-01,"state27","gender_parent","Fathers",71207.96,524841.84,0.135675082611554,"Paid"
2010-01-01,"state27","gender_parent","Mothers",207628.89,617338.21,0.336329238392679,"Paid"
2010-01-01,"state27","gender_parent","Non-Fathers",141806.7,1245802.67,0.113827577524778,"Paid"
2010-01-01,"state27","gender_parent","Non-Mothers",282726.76,1217123.19,0.232290997594089,"Paid"
2010-01-01,"state27","gender_parent","Other",75232.95,352062.74,0.213691883441003,"Paid"
2010-01-01,"state28","gender_parent","Fathers",21501.76,244728.68,0.0878595839278012,"Paid"
2010-01-01,"state28","gender_parent","Mothers",100224.67,378091.9,0.265080182886753,"Paid"
2010-01-01,"state28","gender_parent","Non-Fathers",53174.91,640677.87,0.0829978878465086,"Paid"
2010-01-01,"state28","gender_parent","Non-Mothers",107528.48,605943.21,0.177456365919176,"Paid"
2010-01-01,"state28","gender_parent","Other",28924.51,204222.43,0.141632385825592,"Paid"
2010-01-01,"state29","gender_parent","Fathers",66157.54,596884.35,0.110838121321157,"Paid"
2010-01-01,"state29","gender_parent","Mothers",225936.53,733886.9,0.307862873693481,"Paid"
2010-01-01,"state29","gender_parent","Non-Fathers",160794.53,1442136.5,0.111497441469653,"Paid"
2010-01-01,"state29","gender_parent","Non-Mothers",224182.95,1304328.8,0.171876102099409,"Paid"
2010-01-01,"state29","gender_parent","Other",74008.66,425731.85,0.173838673333931,"Paid"
2010-01-01,"state30","gender_parent","Fathers",13504.56,82804.09,0.163090494684502,"Paid"
2010-01-01,"state30","gender_parent","Mothers",33201.73,102376.93,0.324308709003093,"Paid"
2010-01-01,"state30","gender_parent","Non-Fathers",30664.72,272406.57,0.112569678477285,"Paid"
2010-01-01,"state30","gender_parent","Non-Mothers",54352.43,255062.84,0.213094271199991,"Paid"
2010-01-01,"state30","gender_parent","Other",6349.22,46359.32,0.136956711185583,"Paid"
2010-01-01,"state31","gender_parent","Fathers",28359.67,194870.07,0.145531173668691,"Paid"
2010-01-01,"state31","gender_parent","Mothers",79933.72,228978.68,0.349088046101061,"Paid"
2010-01-01,"state31","gender_parent","Non-Fathers",51977.82,422248.21,0.123097786489136,"Paid"
2010-01-01,"state31","gender_parent","Non-Mothers",97115.43,401961.72,0.241603678081584,"Paid"
2010-01-01,"state31","gender_parent","Other",16017.23,88589.85,0.180802089629907,"Paid"
2010-01-01,"state32","gender_parent","Fathers",48141.93,256088.53,0.187989403508232,"Paid"
2010-01-01,"state32","gender_parent","Mothers",71882.76,314999.3,0.228199745205783,"Paid"
2010-01-01,"state32","gender_parent","Non-Fathers",101370.78,657768.18,0.154113231807595,"Paid"
2010-01-01,"state32","gender_parent","Non-Mothers",123389.22,578829.86,0.213170101487162,"Paid"
2010-01-01,"state32","gender_parent","Other",37253.92,216047,0.172434331418626,"Paid"
2010-01-01,"state33","gender_parent","Fathers",12224.3,133193.09,0.0917787852207648,"Paid"
2010-01-01,"state33","gender_parent","Mothers",54033.74,154216.1,0.350376776484427,"Paid"
2010-01-01,"state33","gender_parent","Non-Fathers",35875.7,321474.82,0.111597231783192,"Paid"
2010-01-01,"state33","gender_parent","Non-Mothers",77633.8,313748.4,0.247439668218228,"Paid"
2010-01-01,"state33","gender_parent","Other",21314.48,97245.25,0.219182736431857,"Paid"
2010-01-01,"state34","gender_parent","Fathers",152175.84,904175.98,0.168303342895705,"Paid"
2010-01-01,"state34","gender_parent","Mothers",303559.36,1110974.82,0.273236939789508,"Paid"
2010-01-01,"state34","gender_parent","Non-Fathers",242011.82,1999062.35,0.121062667204952,"Paid"
2010-01-01,"state34","gender_parent","Non-Mothers",349295.82,1801744.76,0.193865317526995,"Paid"
2010-01-01,"state34","gender_parent","Other",167861.62,824494.04,0.203593491106376,"Paid"
2010-01-01,"state35","gender_parent","Fathers",25831.86,197122.83,0.131044486323578,"Paid"
2010-01-01,"state35","gender_parent","Mothers",68818.28,245898.29,0.279864817278721,"Paid"
2010-01-01,"state35","gender_parent","Non-Fathers",44411.9,461468.84,0.0962403008619173,"Paid"
2010-01-01,"state35","gender_parent","Non-Mothers",88367.11,435514.52,0.202902787259538,"Paid"
2010-01-01,"state35","gender_parent","Other",27910.85,154173.14,0.181035749807003,"Paid"
2010-01-01,"state36","gender_parent","Fathers",294195.56,1669572.29,0.176210135830656,"Paid"
2010-01-01,"state36","gender_parent","Mothers",697487.93,2294504.97,0.303981878060608,"Paid"
2010-01-01,"state36","gender_parent","Non-Fathers",570391.33,4393590.65,0.129823503243298,"Paid"
2010-01-01,"state36","gender_parent","Non-Mothers",906497.89,4405731.7,0.205754220121938,"Paid"
2010-01-01,"state36","gender_parent","Other",370959.63,1808947,0.205069374614071,"Paid"
2010-01-01,"state37","gender_parent","Fathers",104675.49,939162.09,0.111456255650183,"Paid"
2010-01-01,"state37","gender_parent","Mothers",407216.24,1217231.62,0.334542936043676,"Paid"
2010-01-01,"state37","gender_parent","Non-Fathers",245135.81,2218791.27,0.110481690330429,"Paid"
2010-01-01,"state37","gender_parent","Non-Mothers",489633.71,2131329.44,0.229731594192215,"Paid"
2010-01-01,"state37","gender_parent","Other",132455.88,603613.34,0.21943829140688,"Paid"
2010-01-01,"state38","gender_parent","Fathers",9022.37,64502.66,0.139875936899346,"Paid"
2010-01-01,"state38","gender_parent","Mothers",30537.64,77366.96,0.394711644350508,"Paid"
2010-01-01,"state38","gender_parent","Non-Fathers",19043.68,169499.75,0.112352260106578,"Paid"
2010-01-01,"state38","gender_parent","Non-Mothers",49172.34,155745.82,0.315721731729301,"Paid"
2010-01-01,"state38","gender_parent","Other",7245.66,33766.31,0.214582523230996,"Paid"
2010-01-01,"state39","gender_parent","Fathers",121651.88,1054873.46,0.115323671144404,"Paid"
2010-01-01,"state39","gender_parent","Mothers",427061.51,1376201.12,0.310319112369273,"Paid"
2010-01-01,"state39","gender_parent","Non-Fathers",293772.54,2766480.85,0.106189977783508,"Paid"
2010-01-01,"state39","gender_parent","Non-Mothers",503872.52,2608304.01,0.1931801347037,"Paid"
2010-01-01,"state39","gender_parent","Other",182435.86,888162.45,0.205408211076701,"Paid"
2010-01-01,"state40","gender_parent","Fathers",41461.41,340641.7,0.121715603227673,"Paid"
2010-01-01,"state40","gender_parent","Mothers",131907.85,430627.3,0.306315577298513,"Paid"
2010-01-01,"state40","gender_parent","Non-Fathers",113684.89,874842.82,0.129948931854982,"Paid"
2010-01-01,"state40","gender_parent","Non-Mothers",162149.1,836615.61,0.19381553255981,"Paid"
2010-01-01,"state40","gender_parent","Other",56574.88,254293.93,0.222478295097331,"Paid"
2010-01-01,"state41","gender_parent","Fathers",51563.61,376935.84,0.136796782179163,"Paid"
2010-01-01,"state41","gender_parent","Mothers",118769.64,444429.67,0.267240573744773,"Paid"
2010-01-01,"state41","gender_parent","Non-Fathers",115444.41,974583.58,0.118455114952788,"Paid"
2010-01-01,"state41","gender_parent","Non-Mothers",205137.93,916176.82,0.223906483466805,"Paid"
2010-01-01,"state41","gender_parent","Other",36918.66,248829.06,0.148369567445217,"Paid"
2010-01-01,"state42","gender_parent","Fathers",161872.66,1178953.28,0.137302014207043,"Paid"
2010-01-01,"state42","gender_parent","Mothers",423059.68,1430893.53,0.295661187314195,"Paid"
2010-01-01,"state42","gender_parent","Non-Fathers",328353.91,2942145.4,0.111603563168564,"Paid"
2010-01-01,"state42","gender_parent","Non-Mothers",553510.42,2999378.04,0.18454173252532,"Paid"
2010-01-01,"state42","gender_parent","Other",224149.64,1089503.97,0.205735496310307,"Paid"
2010-01-01,"state44","gender_parent","Fathers",14227.97,99077.99,0.14360374085102,"Paid"
2010-01-01,"state44","gender_parent","Mothers",43930.11,132464.64,0.331636503145292,"Paid"
2010-01-01,"state44","gender_parent","Non-Fathers",36235.41,245554.87,0.147565430080861,"Paid"
2010-01-01,"state44","gender_parent","Non-Mothers",55987.54,239340.33,0.233924387085119,"Paid"
2010-01-01,"state44","gender_parent","Other",20184.46,92972.78,0.2171007471219,"Paid"
2010-01-01,"state45","gender_parent","Fathers",39405.79,406845.75,0.0968568308750921,"Paid"
2010-01-01,"state45","gender_parent","Mothers",186462.34,568846.83,0.327790066088617,"Paid"
2010-01-01,"state45","gender_parent","Non-Fathers",90818.83,1082612.15,0.083888611447784,"Paid"
2010-01-01,"state45","gender_parent","Non-Mothers",185258.32,1035348.33,0.178933325753276,"Paid"
2010-01-01,"state45","gender_parent","Other",38647.25,326848.87,0.118241956901977,"Paid"
2010-01-01,"state46","gender_parent","Fathers",8417.17,75142.8,0.112015655525213,"Paid"
2010-01-01,"state46","gender_parent","Mothers",31498.96,90739.42,0.347136448524798,"Paid"
2010-01-01,"state46","gender_parent","Non-Fathers",19722.72,195371.97,0.100949588623179,"Paid"
2010-01-01,"state46","gender_parent","Non-Mothers",51296.29,184921.39,0.277395113675059,"Paid"
2010-01-01,"state46","gender_parent","Other",9810.22,45054.2,0.217742629987881,"Paid"
2010-01-01,"state47","gender_parent","Fathers",84150.09,616003.04,0.136606614798524,"Paid"
2010-01-01,"state47","gender_parent","Mothers",250820.98,798758.32,0.314013605517123,"Paid"
2010-01-01,"state47","gender_parent","Non-Fathers",181658.18,1477786.98,0.12292582250251,"Paid"
2010-01-01,"state47","gender_parent","Non-Mothers",247409.7,1396163.15,0.177206868695825,"Paid"
2010-01-01,"state47","gender_parent","Other",61167.11,478584.67,0.127808335356835,"Paid"
2010-01-01,"state48","gender_parent","Fathers",309780.54,2636511.54,0.117496371739757,"Paid"
2010-01-01,"state48","gender_parent","Mothers",917736.04,3417227.69,0.268561571909772,"Paid"
2010-01-01,"state48","gender_parent","Non-Fathers",638664.21,5285291.58,0.120838027634419,"Paid"
2010-01-01,"state48","gender_parent","Non-Mothers",946586.02,4748998.9,0.199323276322511,"Paid"
2010-01-01,"state48","gender_parent","Other",320709.46,1771350.14,0.181053679200883,"Paid"
2010-01-01,"state49","gender_parent","Fathers",41896.81,322407.06,0.129950038935252,"Paid"
2010-01-01,"state49","gender_parent","Mothers",104423.09,387166.73,0.26971090723627,"Paid"
2010-01-01,"state49","gender_parent","Non-Fathers",57638.18,521432,0.110538248515626,"Paid"
2010-01-01,"state49","gender_parent","Non-Mothers",97218.51,452649.62,0.214776519640069,"Paid"
2010-01-01,"state49","gender_parent","Other",24579.34,190368.21,0.129114729817547,"Paid"
2010-01-01,"state50","gender_parent","Fathers",7905.04,62779.11,0.125918319007708,"Paid"
2010-01-01,"state50","gender_parent","Mothers",24097.03,69824.89,0.345106594510926,"Paid"
2010-01-01,"state50","gender_parent","Non-Fathers",17676.5,159128.71,0.111083034607646,"Paid"
2010-01-01,"state50","gender_parent","Non-Mothers",41212.8,160502.53,0.256773522510829,"Paid"
2010-01-01,"state50","gender_parent","Other",11118.08,41632.96,0.26704995272976,"Paid"
2010-01-01,"state51","gender_parent","Fathers",86627.09,809861.52,0.106965311797997,"Paid"
2010-01-01,"state51","gender_parent","Mothers",272090.71,1000989.57,0.271821723377198,"Paid"
2010-01-01,"state51","gender_parent","Non-Fathers",162644.1,1836516.64,0.08856119049376,"Paid"
