"","date","category_id","subcategory_id","formal_care_time","formal_care_time_proportion"
"370",2013-01-01,"race_ethnicity","Asian/Pacific Island",819744773.228571,0.315505948723351
"371",2013-01-01,"race_ethnicity","Black",1555894770.17143,0.348412317491887
"372",2013-01-01,"race_ethnicity","Hispanic",2055801361.97143,0.310563510836973
"373",2013-01-01,"race_ethnicity","Two or More Races",135012948.171429,0.261828658569672
"374",2013-01-01,"race_ethnicity","White",7419760343.82857,0.264463566862492
"375",2014-01-01,"race_ethnicity","American Indian",52036060.6285714,0.258208984371923
"376",2014-01-01,"race_ethnicity","Asian/Pacific Island",847640157.257143,0.31548735723992
"377",2014-01-01,"race_ethnicity","Black",1576207483.71429,0.335674477854863
"378",2014-01-01,"race_ethnicity","Hispanic",2090979670.45714,0.305821544218086
"379",2014-01-01,"race_ethnicity","Two or More Races",170877653.742857,0.305111836127728
"380",2014-01-01,"race_ethnicity","White",7546013927.48571,0.266981945639961
"381",2015-01-01,"race_ethnicity","American Indian",95388739.6285714,0.343118105408602
"382",2015-01-01,"race_ethnicity","Asian/Pacific Island",847771617.857143,0.301402914581938
"383",2015-01-01,"race_ethnicity","Black",1668403929.77143,0.346944440585825
"384",2015-01-01,"race_ethnicity","Hispanic",2150062641.34286,0.299580755426988
"385",2015-01-01,"race_ethnicity","Two or More Races",168167575.371429,0.309274860050105
"386",2015-01-01,"race_ethnicity","White",7597513155.6,0.267050294392174
"387",2016-01-01,"race_ethnicity","American Indian",105010049.485714,0.362671388263742
"388",2016-01-01,"race_ethnicity","Asian/Pacific Island",876056506.971429,0.306811137777149
"389",2016-01-01,"race_ethnicity","Black",1798599221.65714,0.361515778044421
"390",2016-01-01,"race_ethnicity","Hispanic",2313620364,0.307888197548963
"391",2016-01-01,"race_ethnicity","Two or More Races",167200744.371429,0.301601444124368
"392",2016-01-01,"race_ethnicity","White",7791150837.51429,0.26978925340564
"393",2017-01-01,"race_ethnicity","American Indian",89071702.4571429,0.323762077669995
"394",2017-01-01,"race_ethnicity","Asian/Pacific Island",919041511.457143,0.305601859624647
"395",2017-01-01,"race_ethnicity","Black",1863070460.65714,0.361932879367278
"396",2017-01-01,"race_ethnicity","Hispanic",2331520362.17143,0.299236647455852
"397",2017-01-01,"race_ethnicity","Two or More Races",188117216.4,0.307737869049561
"398",2017-01-01,"race_ethnicity","White",7937565188.91429,0.273406202488897
"399",2018-01-01,"race_ethnicity","American Indian",98245655.4857143,0.323426193360621
"400",2018-01-01,"race_ethnicity","Asian/Pacific Island",900017306.828571,0.291755794331107
"401",2018-01-01,"race_ethnicity","Black",1964526997.28571,0.363034577587674
"402",2018-01-01,"race_ethnicity","Hispanic",2358123006.25714,0.293503454566003
"403",2018-01-01,"race_ethnicity","Two or More Races",208285796.657143,0.323772886147384
"404",2018-01-01,"race_ethnicity","White",7879981731,0.271453001080041
"405",2019-01-01,"race_ethnicity","American Indian",102129899.657143,0.321841857651516
"406",2019-01-01,"race_ethnicity","Asian/Pacific Island",967205606.828571,0.300404724006739
"407",2019-01-01,"race_ethnicity","Black",1895912143.88571,0.349347272845527
"408",2019-01-01,"race_ethnicity","Hispanic",2472448380.51429,0.2958354682986
"409",2019-01-01,"race_ethnicity","Two or More Races",196368354.428571,0.297884544781257
"410",2019-01-01,"race_ethnicity","White",7795011896.65714,0.268922624863135
"411",2020-01-01,"race_ethnicity","American Indian",108955225.996286,0.386453713190719
"412",2020-01-01,"race_ethnicity","Asian/Pacific Island",916727536.916571,0.293584004509659
"413",2020-01-01,"race_ethnicity","Black",1781567941.39543,0.339204949783672
"414",2020-01-01,"race_ethnicity","Hispanic",2425555944.33686,0.294835427045519
"415",2020-01-01,"race_ethnicity","Two or More Races",207648738.623143,0.291389225321464
"416",2020-01-01,"race_ethnicity","White",7734056669.19257,0.268884929133275
"417",2021-01-01,"race_ethnicity","American Indian",89028251.7428571,0.290687080843202
"418",2021-01-01,"race_ethnicity","Asian/Pacific Island",854953440.975429,0.279113550297599
"419",2021-01-01,"race_ethnicity","Black",1713359086.05429,0.329104176464825
"420",2021-01-01,"race_ethnicity","Hispanic",2267792993.97086,0.278701109884825
"421",2021-01-01,"race_ethnicity","Two or More Races",185810672.403429,0.272297407523572
"422",2021-01-01,"race_ethnicity","White",7384182001.73829,0.26471810533596
"423",2022-01-01,"race_ethnicity","American Indian",88605803.9142857,0.273323964188285
"424",2022-01-01,"race_ethnicity","Asian/Pacific Island",953779612.114286,0.286696555499874
"425",2022-01-01,"race_ethnicity","Black",1876621978.71429,0.338007444865497
"426",2022-01-01,"race_ethnicity","Hispanic",2562562477.11429,0.287087281092712
"427",2022-01-01,"race_ethnicity","Two or More Races",179885712.257143,0.274738287680614
"428",2022-01-01,"race_ethnicity","White",7595698575.08571,0.264655947012188
"429",2023-01-01,"race_ethnicity","American Indian",97810257,0.296854268096398
"430",2023-01-01,"race_ethnicity","Asian/Pacific Island",997931725.714286,0.281220370706791
"431",2023-01-01,"race_ethnicity","Black",1925687285.22857,0.330253221422238
"432",2023-01-01,"race_ethnicity","Hispanic",2728077486.94286,0.298543483871425
"433",2023-01-01,"race_ethnicity","Two or More Races",214455781.628571,0.277829570020807
"434",2023-01-01,"race_ethnicity","White",7678088888.48571,0.270173901076197
"435",2024-01-01,"race_ethnicity","American Indian",88936346.7428571,0.274737545118254
"436",2024-01-01,"race_ethnicity","Asian/Pacific Island",1008849309.85714,0.287112554746492
"437",2024-01-01,"race_ethnicity","Black",1944268572.6,0.335399153923147
"438",2024-01-01,"race_ethnicity","Hispanic",2825792670.25714,0.304954569273552
"439",2024-01-01,"race_ethnicity","Two or More Races",229892530.714286,0.280121197290769
"440",2024-01-01,"race_ethnicity","White",7584057331.8,0.267899319348653
"441",2003-01-01,"statefip","Alabama",145896179.742857,0.246534060893192
"442",2003-01-01,"statefip","Alaska",24447586.1142857,0.285512349099307
"443",2003-01-01,"statefip","Arizona",192137669.228571,0.270412635051732
"444",2003-01-01,"statefip","Arkansas",83676990,0.23317410418948
"445",2003-01-01,"statefip","California",1185529726.45714,0.241701609371117
"446",2003-01-01,"statefip","Colorado",166312801.628571,0.245155559030863
"447",2003-01-01,"statefip","Connecticut",119706808.457143,0.243690023759229
"448",2003-01-01,"statefip","Delaware",24448719.4285714,0.226716259007442
"449",2003-01-01,"statefip","District of Columbia",25499358.7714286,0.261137254675042
"450",2003-01-01,"statefip","Florida",590091382.114286,0.253096824408041
"451",2003-01-01,"statefip","Georgia",291213367.371429,0.229508255817403
"452",2003-01-01,"statefip","Hawaii",45878414.4,0.271605228626342
"453",2003-01-01,"statefip","Idaho",44244250.8857143,0.242712101706953
"454",2003-01-01,"statefip","Illinois",413441354.571429,0.234444530997328
"455",2003-01-01,"statefip","Indiana",191062570.714286,0.212589794956318
"456",2003-01-01,"statefip","Iowa",104719123.457143,0.237117770646485
"457",2003-01-01,"statefip","Kansas",115060084.971429,0.292372292281613
"458",2003-01-01,"statefip","Kentucky",162868085.571429,0.292523020987177
"459",2003-01-01,"statefip","Louisiana",163843205.914286,0.277827033465954
"460",2003-01-01,"statefip","Maine",49189024.0285714,0.284475606704484
"461",2003-01-01,"statefip","Maryland",222813651.6,0.251486171847645
"462",2003-01-01,"statefip","Massachusetts",258676420.028571,0.272950213115684
"463",2003-01-01,"statefip","Michigan",340964064.342857,0.242238678539996
"464",2003-01-01,"statefip","Minnesota",215720035.457143,0.259107140501212
"465",2003-01-01,"statefip","Mississippi",105243303.771429,0.28646183631399
"466",2003-01-01,"statefip","Missouri",241585792.2,0.274740064500051
"467",2003-01-01,"statefip","Montana",33631762.4571429,0.276256521915558
"468",2003-01-01,"statefip","Nebraska",66982296.5142857,0.242058138749431
"469",2003-01-01,"statefip","Nevada",85565501.2285714,0.278225812412402
"470",2003-01-01,"statefip","New Hampshire",50449997.5714286,0.243494491644867
"471",2003-01-01,"statefip","New Jersey",298668367.971429,0.231685957700319
"472",2003-01-01,"statefip","New Mexico",67752254.5714286,0.279710126293209
"473",2003-01-01,"statefip","New York",806626992.257143,0.299603714193693
"474",2003-01-01,"statefip","North Carolina",319870941.942857,0.276537855894754
"475",2003-01-01,"statefip","North Dakota",25089976.0285714,0.263535186407818
"476",2003-01-01,"statefip","Ohio",366881010.171429,0.237309270382835
"477",2003-01-01,"statefip","Oklahoma",134322334.628571,0.281977531621513
"478",2003-01-01,"statefip","Oregon",125646864.085714,0.257529656613659
"479",2003-01-01,"statefip","Pennsylvania",441122719.457143,0.255309725910556
"480",2003-01-01,"statefip","Rhode Island",41602035.6857143,0.266850183203379
"481",2003-01-01,"statefip","South Carolina",142927446.514286,0.259367031350414
"482",2003-01-01,"statefip","South Dakota",29766040.9714286,0.252798077477598
"483",2003-01-01,"statefip","Tennessee",188253743.228571,0.241176549242411
"484",2003-01-01,"statefip","Texas",851286743.742857,0.267451786584385
"485",2003-01-01,"statefip","Utah",70940396.0571429,0.224863764319814
"486",2003-01-01,"statefip","Vermont",28245759.0857143,0.294401082950194
"487",2003-01-01,"statefip","Virginia",269729573.228571,0.245227393300724
"488",2003-01-01,"statefip","Washington",195382816.285714,0.227033875346639
"489",2003-01-01,"statefip","West Virginia",56873074.2,0.283421919676798
"490",2003-01-01,"statefip","Wisconsin",210132483.085714,0.240487861818764
"491",2003-01-01,"statefip","Wyoming",19013619.3428571,0.252750395066416
"492",2004-01-01,"statefip","Alabama",162012711.771429,0.273697561925879
"493",2004-01-01,"statefip","Alaska",23959496.3142857,0.286318141965205
"494",2004-01-01,"statefip","Arizona",221054721.514286,0.296027400044393
"495",2004-01-01,"statefip","Arkansas",84491007.5142857,0.23702916297678
"496",2004-01-01,"statefip","California",1136210215.71429,0.232365758521713
"497",2004-01-01,"statefip","Colorado",153598149.085714,0.22695983051082
"498",2004-01-01,"statefip","Connecticut",133432860.428571,0.275668222255592
"499",2004-01-01,"statefip","Delaware",29099157,0.247219576681702
"500",2004-01-01,"statefip","District of Columbia",21958660.0285714,0.238335331758731
"501",2004-01-01,"statefip","Florida",614036006.742857,0.257358472450548
"502",2004-01-01,"statefip","Georgia",321045699.342857,0.247682078268719
"503",2004-01-01,"statefip","Hawaii",51494399.2285714,0.292282126258759
"504",2004-01-01,"statefip","Idaho",46671827.4,0.236725568804825
"505",2004-01-01,"statefip","Illinois",439267620.171429,0.243879360954603
"506",2004-01-01,"statefip","Indiana",222029528.228571,0.24781197110547
"507",2004-01-01,"statefip","Iowa",107466750.514286,0.243574412926835
"508",2004-01-01,"statefip","Kansas",104272918.628571,0.260210587376227
"509",2004-01-01,"statefip","Kentucky",159094241.314286,0.283782336735486
"510",2004-01-01,"statefip","Louisiana",159581753.4,0.282403394998646
"511",2004-01-01,"statefip","Maine",50473582.2,0.289577190933121
"512",2004-01-01,"statefip","Maryland",242582256.257143,0.273786440324041
"513",2004-01-01,"statefip","Massachusetts",273170087.057143,0.293106129414261
"514",2004-01-01,"statefip","Michigan",318097771.8,0.235745841299712
"515",2004-01-01,"statefip","Minnesota",204235296.942857,0.241262194364842
"516",2004-01-01,"statefip","Mississippi",112244580.942857,0.286424158301413
"517",2004-01-01,"statefip","Missouri",219346022.571429,0.264883156459294
"518",2004-01-01,"statefip","Montana",36255511.2,0.280054373672838
"519",2004-01-01,"statefip","Nebraska",65703272.0571429,0.233164214574482
"520",2004-01-01,"statefip","Nevada",88620937.0285714,0.269326864124786
"521",2004-01-01,"statefip","New Hampshire",51098471.6571429,0.252738302759164
"522",2004-01-01,"statefip","New Jersey",306327995.485714,0.23911920455539
"523",2004-01-01,"statefip","New Mexico",76744621.7142857,0.298656954379028
"524",2004-01-01,"statefip","New York",740669461.971429,0.283408628081571
"525",2004-01-01,"statefip","North Carolina",300391492.542857,0.252271456005971
"526",2004-01-01,"statefip","North Dakota",28308713.1428571,0.287080349784678
"527",2004-01-01,"statefip","Ohio",435918815.4,0.266525752396714
"528",2004-01-01,"statefip","Oklahoma",142594002.428571,0.302631786255303
"529",2004-01-01,"statefip","Oregon",115051992.428571,0.229845142727024
"530",2004-01-01,"statefip","Pennsylvania",448223637.171429,0.261937453501194
"531",2004-01-01,"statefip","Rhode Island",41116026.2571429,0.271509727670974
"532",2004-01-01,"statefip","South Carolina",138354248.314286,0.257516096566626
"533",2004-01-01,"statefip","South Dakota",34033130.7428571,0.298856455683465
"534",2004-01-01,"statefip","Tennessee",209190470.228571,0.25132994268303
"535",2004-01-01,"statefip","Texas",816386376.171429,0.262192431419557
"536",2004-01-01,"statefip","Utah",77886916.7142857,0.234459455503706
"537",2004-01-01,"statefip","Vermont",30135760.2857143,0.317325410724994
"538",2004-01-01,"statefip","Virginia",274850763.771429,0.244148965799531
"539",2004-01-01,"statefip","Washington",230639998.8,0.249994066891374
"540",2004-01-01,"statefip","West Virginia",55623998.0571429,0.27953366073339
"541",2004-01-01,"statefip","Wisconsin",188885852.142857,0.224238034424636
"542",2004-01-01,"statefip","Wyoming",18516055.2857143,0.24006493798305
"543",2005-01-01,"statefip","Alabama",156212021.314286,0.256399705074416
"544",2005-01-01,"statefip","Alaska",27022330.1142857,0.284739588719205
"545",2005-01-01,"statefip","Arizona",198868018.714286,0.258442236609471
"546",2005-01-01,"statefip","Arkansas",98242348.8857143,0.253948435217569
"547",2005-01-01,"statefip","California",1193479188.42857,0.241940515102227
"548",2005-01-01,"statefip","Colorado",137686291.285714,0.202723423136543
"549",2005-01-01,"statefip","Connecticut",127161362.228571,0.250695667532887
"550",2005-01-01,"statefip","Delaware",27514214.1428571,0.234449458495534
"551",2005-01-01,"statefip","District of Columbia",26234607.7714286,0.290127639519325
"552",2005-01-01,"statefip","Florida",655174476.6,0.264353526931203
"553",2005-01-01,"statefip","Georgia",329013164.4,0.247455398807152
"554",2005-01-01,"statefip","Hawaii",53381904.9428571,0.292049037661912
"555",2005-01-01,"statefip","Idaho",50301580.4571429,0.256530806667072
"556",2005-01-01,"statefip","Illinois",444411583.8,0.243960194897469
"557",2005-01-01,"statefip","Indiana",218337797.142857,0.243269647731729
"558",2005-01-01,"statefip","Iowa",116525048.571429,0.26132034038205
"559",2005-01-01,"statefip","Kansas",105199972.628571,0.263149541258275
"560",2005-01-01,"statefip","Kentucky",150031277.142857,0.277045479086099
"561",2005-01-01,"statefip","Louisiana",131844211.628571,0.231442981227998
"562",2005-01-01,"statefip","Maine",55334666.6571429,0.295600905274875
"563",2005-01-01,"statefip","Maryland",218970000.942857,0.248506087952048
"564",2005-01-01,"statefip","Massachusetts",272882047.457143,0.299663835027449
"565",2005-01-01,"statefip","Michigan",341775679.971429,0.250554353676052
"566",2005-01-01,"statefip","Minnesota",213804962.571429,0.250405897400536
"567",2005-01-01,"statefip","Mississippi",109048296.857143,0.283795386135554
"568",2005-01-01,"statefip","Missouri",201097922.742857,0.243406571152227
"569",2005-01-01,"statefip","Montana",40459152.1714286,0.318588060678416
"570",2005-01-01,"statefip","Nebraska",72416387.3142857,0.257408117892099
"571",2005-01-01,"statefip","Nevada",98938140.5142857,0.271601103947211
"572",2005-01-01,"statefip","New Hampshire",53718234.1714286,0.254543223167938
"573",2005-01-01,"statefip","New Jersey",317777684.314286,0.246477668592317
"574",2005-01-01,"statefip","New Mexico",73021242.2571429,0.263905034399839
"575",2005-01-01,"statefip","New York",765311459.657143,0.290878185812147
"576",2005-01-01,"statefip","North Carolina",321353609.4,0.273633453042049
"577",2005-01-01,"statefip","North Dakota",28199144.5714286,0.290776528850576
"578",2005-01-01,"statefip","Ohio",400296994.028571,0.259809613686653
"579",2005-01-01,"statefip","Oklahoma",125580116.142857,0.257009295897823
"580",2005-01-01,"statefip","Oregon",116583346.457143,0.242274094358633
"581",2005-01-01,"statefip","Pennsylvania",451172671.2,0.257989815211734
"582",2005-01-01,"statefip","Rhode Island",41705830.4571429,0.276101169931159
"583",2005-01-01,"statefip","South Carolina",156816135.257143,0.269944892345259
"584",2005-01-01,"statefip","South Dakota",32922518.6571429,0.284485406270779
"585",2005-01-01,"statefip","Tennessee",196423179,0.254761068881522
"586",2005-01-01,"statefip","Texas",846322830.171429,0.264626918444228
"587",2005-01-01,"statefip","Utah",67645499.1428571,0.197562447494724
"588",2005-01-01,"statefip","Vermont",30225927.1714286,0.304808591405198
"589",2005-01-01,"statefip","Virginia",276561049.628571,0.236372352025694
"590",2005-01-01,"statefip","Washington",256442699.742857,0.280492381782468
"591",2005-01-01,"statefip","West Virginia",61242479.7428571,0.286681777244688
"592",2005-01-01,"statefip","Wisconsin",199740210.257143,0.242361375661107
"593",2005-01-01,"statefip","Wyoming",18872184.3428571,0.229655523459216
"594",2006-01-01,"statefip","Alabama",135632917.971429,0.223012333293809
"595",2006-01-01,"statefip","Alaska",25586220.6,0.275004274619627
"596",2006-01-01,"statefip","Arizona",214142497.457143,0.258948707474171
"597",2006-01-01,"statefip","Arkansas",93569498.3142857,0.24464915076764
"598",2006-01-01,"statefip","California",1250806173.51429,0.2511147063848
"599",2006-01-01,"statefip","Colorado",174682549.285714,0.238369053842316
"600",2006-01-01,"statefip","Connecticut",143098927.028571,0.271339640252838
"601",2006-01-01,"statefip","Delaware",32903009.9142857,0.266991579118202
"602",2006-01-01,"statefip","District of Columbia",24776470.5428571,0.280139121922511
"603",2006-01-01,"statefip","Florida",687710497.971429,0.25813330137003
"604",2006-01-01,"statefip","Georgia",335745095.914286,0.24373331674111
"605",2006-01-01,"statefip","Hawaii",61331933.6571429,0.326736543214037
"606",2006-01-01,"statefip","Idaho",52487461.5428571,0.256067804138246
"607",2006-01-01,"statefip","Illinois",436064792.057143,0.238541727215037
"608",2006-01-01,"statefip","Indiana",211705073.742857,0.23380485035882
"609",2006-01-01,"statefip","Iowa",128245055.571429,0.277355165102548
"610",2006-01-01,"statefip","Kansas",113432326.8,0.283277731194856
"611",2006-01-01,"statefip","Kentucky",134157988.714286,0.23999165787408
"612",2006-01-01,"statefip","Louisiana",139946768.657143,0.282337991442664
"613",2006-01-01,"statefip","Maine",59877622.5428571,0.299970007433415
"614",2006-01-01,"statefip","Maryland",240107396.657143,0.265082129196665
"615",2006-01-01,"statefip","Massachusetts",275391240.085714,0.308248420357539
"616",2006-01-01,"statefip","Michigan",336857170.885714,0.248807526701872
"617",2006-01-01,"statefip","Minnesota",211697737.028571,0.254689792895838
"618",2006-01-01,"statefip","Mississippi",88648894.0285714,0.256550872097419
"619",2006-01-01,"statefip","Missouri",220200026.142857,0.244582491878899
"620",2006-01-01,"statefip","Montana",36274492.8857143,0.272387567196413
"621",2006-01-01,"statefip","Nebraska",64680228.6,0.221351180960492
"622",2006-01-01,"statefip","Nevada",95608682.2285714,0.266846026956417
"623",2006-01-01,"statefip","New Hampshire",55468584.2571429,0.266513326706985
"624",2006-01-01,"statefip","New Jersey",367662360.6,0.271561165462273
"625",2006-01-01,"statefip","New Mexico",68151738.0857143,0.24755300877758
"626",2006-01-01,"statefip","New York",779533602.942857,0.288442893668587
"627",2006-01-01,"statefip","North Carolina",315758809.971429,0.2583247695326
"628",2006-01-01,"statefip","North Dakota",27572763,0.274702757806094
"629",2006-01-01,"statefip","Ohio",402503630.4,0.241812177206338
"630",2006-01-01,"statefip","Oklahoma",117519191.914286,0.240330943952233
"631",2006-01-01,"statefip","Oregon",117418193.742857,0.228254954165914
"632",2006-01-01,"statefip","Pennsylvania",487819956.342857,0.270359179346424
"633",2006-01-01,"statefip","Rhode Island",43468897.5428571,0.280450844203834
"634",2006-01-01,"statefip","South Carolina",161625185.314286,0.26381489139853
"635",2006-01-01,"statefip","South Dakota",32474619.5142857,0.266139844396292
"636",2006-01-01,"statefip","Tennessee",191321219.314286,0.236568109903854
"637",2006-01-01,"statefip","Texas",813336344.571429,0.252287346748267
"638",2006-01-01,"statefip","Utah",88935296.1428571,0.224673915623703
"639",2006-01-01,"statefip","Vermont",31733332.3714286,0.314435108301474
"640",2006-01-01,"statefip","Virginia",275560281.857143,0.230121942171966
"641",2006-01-01,"statefip","Washington",229637347.2,0.232912844377994
"642",2006-01-01,"statefip","West Virginia",64294449,0.290906547067172
"643",2006-01-01,"statefip","Wisconsin",212243492.314286,0.247610668034749
"644",2006-01-01,"statefip","Wyoming",21109542.5142857,0.243590941643233
"645",2007-01-01,"statefip","Alabama",142441674.942857,0.234071291890652
"646",2007-01-01,"statefip","Alaska",26783742.9428571,0.276675764146119
"647",2007-01-01,"statefip","Arizona",229783033.885714,0.249292839599869
"648",2007-01-01,"statefip","Arkansas",112274157,0.272885931606436
"649",2007-01-01,"statefip","California",1281953692.54286,0.245464852167945
"650",2007-01-01,"statefip","Colorado",175575852.942857,0.231899489178481
"651",2007-01-01,"statefip","Connecticut",145169540.571429,0.275394671712461
"652",2007-01-01,"statefip","Delaware",33895665.4285714,0.269709686993563
"653",2007-01-01,"statefip","District of Columbia",28535505.3428571,0.280987183764341
"654",2007-01-01,"statefip","Florida",747538250.228571,0.265763029170846
"655",2007-01-01,"statefip","Georgia",388507571.914286,0.262856586795254
"656",2007-01-01,"statefip","Hawaii",57789204.7714286,0.30375250000334
"657",2007-01-01,"statefip","Idaho",55573272.6857143,0.257503862620405
"658",2007-01-01,"statefip","Illinois",470757165.171429,0.242684749805519
"659",2007-01-01,"statefip","Indiana",212612140.028571,0.227619228412253
"660",2007-01-01,"statefip","Iowa",129380077.8,0.294735896728531
"661",2007-01-01,"statefip","Kansas",117649146.257143,0.288760062156424
"662",2007-01-01,"statefip","Kentucky",147734199.257143,0.255878401616817
"663",2007-01-01,"statefip","Louisiana",164881520.657143,0.290204657637852
"664",2007-01-01,"statefip","Maine",58229489.9142857,0.294903298164912
"665",2007-01-01,"statefip","Maryland",235121827.885714,0.25205776649215
"666",2007-01-01,"statefip","Massachusetts",288528357.428571,0.306572540169463
"667",2007-01-01,"statefip","Michigan",369665683.8,0.271209702718917
"668",2007-01-01,"statefip","Minnesota",219130357.114286,0.264246562182231
"669",2007-01-01,"statefip","Mississippi",110586322.285714,0.298504714727291
"670",2007-01-01,"statefip","Missouri",200542699.114286,0.229105415219136
"671",2007-01-01,"statefip","Montana",41642122.9714286,0.284426118537106
"672",2007-01-01,"statefip","Nebraska",72226552.3714286,0.240578265824811
"673",2007-01-01,"statefip","Nevada",101740139.914286,0.260735491553917
"674",2007-01-01,"statefip","New Hampshire",57393879.5142857,0.267172633796074
"675",2007-01-01,"statefip","New Jersey",341302942.285714,0.254303503634915
"676",2007-01-01,"statefip","New Mexico",69035374.3714286,0.268633794045644
"677",2007-01-01,"statefip","New York",851233586.742857,0.310308348751607
"678",2007-01-01,"statefip","North Carolina",362725002,0.278373131646327
"679",2007-01-01,"statefip","North Dakota",28335553.5428571,0.28108395122037
"680",2007-01-01,"statefip","Ohio",426230727.085714,0.259700365594657
"681",2007-01-01,"statefip","Oklahoma",140145366.942857,0.294178880066073
"682",2007-01-01,"statefip","Oregon",136261181.485714,0.249558207350706
"683",2007-01-01,"statefip","Pennsylvania",504509838.6,0.278650777177893
"684",2007-01-01,"statefip","Rhode Island",44321881.8,0.280212322529851
"685",2007-01-01,"statefip","South Carolina",155847719.228571,0.250486448392039
"686",2007-01-01,"statefip","South Dakota",34961184.2571429,0.267535713788014
"687",2007-01-01,"statefip","Tennessee",217278386.4,0.261302673931841
"688",2007-01-01,"statefip","Texas",842431196.914286,0.247485045687346
"689",2007-01-01,"statefip","Utah",81867735.3428571,0.212260412476666
"690",2007-01-01,"statefip","Vermont",35075530.2857143,0.3441735372892
"691",2007-01-01,"statefip","Virginia",294381016.542857,0.23871896778576
"692",2007-01-01,"statefip","Washington",235990457.057143,0.238693002878103
"693",2007-01-01,"statefip","West Virginia",64996074.2571429,0.267374029342799
"694",2007-01-01,"statefip","Wisconsin",221184785.657143,0.250918346870569
"695",2007-01-01,"statefip","Wyoming",22111918.9714286,0.262595798253269
"696",2008-01-01,"statefip","Alabama",171828033.342857,0.277090887037599
"697",2008-01-01,"statefip","Alaska",29073937.8,0.285713001650975
"698",2008-01-01,"statefip","Arizona",206953979.571429,0.230417744707522
"699",2008-01-01,"statefip","Arkansas",115744578.6,0.279858053718142
"700",2008-01-01,"statefip","California",1289510829.17143,0.25147686957399
"701",2008-01-01,"statefip","Colorado",188164438.971429,0.241121516771332
"702",2008-01-01,"statefip","Connecticut",133399776.6,0.248779437255987
"703",2008-01-01,"statefip","Delaware",32263464.8571429,0.25530210517045
"704",2008-01-01,"statefip","District of Columbia",24836434.9714286,0.242391490211068
"705",2008-01-01,"statefip","Florida",718887605.314286,0.272856608045934
"706",2008-01-01,"statefip","Georgia",364593215.4,0.249709339714912
"707",2008-01-01,"statefip","Hawaii",61175213.7428571,0.319580298377402
"708",2008-01-01,"statefip","Idaho",46695588.2571429,0.227992750374275
"709",2008-01-01,"statefip","Illinois",491461399.114286,0.254590662537647
"710",2008-01-01,"statefip","Indiana",225283859.228571,0.257465258889099
"711",2008-01-01,"statefip","Iowa",123631161,0.258776742416235
"712",2008-01-01,"statefip","Kansas",117250523.828571,0.278708737137804
"713",2008-01-01,"statefip","Kentucky",150743662.114286,0.282471535297029
"714",2008-01-01,"statefip","Louisiana",148089383.228571,0.264587030044658
"715",2008-01-01,"statefip","Maine",57832799.6571429,0.301993569123543
"716",2008-01-01,"statefip","Maryland",230364699.257143,0.258496012513746
"717",2008-01-01,"statefip","Massachusetts",267439790.228571,0.29046509231625
"718",2008-01-01,"statefip","Michigan",354529669.285714,0.261616850313349
"719",2008-01-01,"statefip","Minnesota",225513579.514286,0.268338133147364
"720",2008-01-01,"statefip","Mississippi",121547990.228571,0.299389886175136
"721",2008-01-01,"statefip","Missouri",225260547.428571,0.263241914279069
"722",2008-01-01,"statefip","Montana",40277967.8571429,0.294874031277071
"723",2008-01-01,"statefip","Nebraska",83370233.0571429,0.280922194343234
"724",2008-01-01,"statefip","Nevada",113079235.8,0.286934713459744
"725",2008-01-01,"statefip","New Hampshire",58820265.5142857,0.272636239623654
"726",2008-01-01,"statefip","New Jersey",330239880.6,0.248281807926123
"727",2008-01-01,"statefip","New Mexico",68221736.8285714,0.258108476973238
"728",2008-01-01,"statefip","New York",855691250.742857,0.313610948015119
"729",2008-01-01,"statefip","North Carolina",335616601.542857,0.267090031702826
"730",2008-01-01,"statefip","North Dakota",30857155.8,0.296514948676673
"731",2008-01-01,"statefip","Ohio",438291127.714286,0.272329236762225
"732",2008-01-01,"statefip","Oklahoma",129340496.742857,0.261279984579815
"733",2008-01-01,"statefip","Oregon",137412120.6,0.257284280988056
"734",2008-01-01,"statefip","Pennsylvania",481227076.457143,0.26763389002662
"735",2008-01-01,"statefip","Rhode Island",42550101.5142857,0.28753514727228
"736",2008-01-01,"statefip","South Carolina",166709292.942857,0.258883216189613
"737",2008-01-01,"statefip","South Dakota",35819254.2,0.277596831854713
"738",2008-01-01,"statefip","Tennessee",214197635.142857,0.26712687579131
"739",2008-01-01,"statefip","Texas",897097140.514286,0.254762163587663
"740",2008-01-01,"statefip","Utah",91390813.0285714,0.227133888731659
"741",2008-01-01,"statefip","Vermont",30427539.3428571,0.31819283711313
"742",2008-01-01,"statefip","Virginia",297010625.485714,0.245193475523599
"743",2008-01-01,"statefip","Washington",231394636.285714,0.236141777552338
"744",2008-01-01,"statefip","West Virginia",72363802.2,0.305711606113397
"745",2008-01-01,"statefip","Wisconsin",234272838.685714,0.261512558522599
"746",2008-01-01,"statefip","Wyoming",21789290.4,0.249784084407523
"747",2009-01-01,"statefip","Alabama",167367045.6,0.287407325589303
"748",2009-01-01,"statefip","Alaska",24784570.6285714,0.255763088126873
"749",2009-01-01,"statefip","Arizona",231040494.857143,0.271238165043784
"750",2009-01-01,"statefip","Arkansas",111578478,0.292294331002782
"751",2009-01-01,"statefip","California",1317039447.77143,0.27200959481157
"752",2009-01-01,"statefip","Colorado",185157633.514286,0.248428059413627
"753",2009-01-01,"statefip","Connecticut",146253888,0.291090417998157
